farmer_id,farmer_name,phone,group_id,enrolled_date
F-02069,Jepkosgei Chemutai,+256776443480,G-0212,2024-09-02
F-02070,Wasswa Nandwa,+256721110598,G-0212,2023-12-20
F-02071,Nasimiyu Namulundu,+256761509611,G-0212,2024-11-07
F-02072,Nasimiyu Wafula,+256760124463,G-0212,2024-11-24
F-02073,Wafula Ntawukuriryayo,+256770219933,G-0212,2023-10-21
F-02074,Mutesi Sifuna,+256722994465,G-0212,2024-10-07
F-02075,Wasswa Ntawukuriryayo,+256714006793,G-0212,2023-09-14
F-02076,Twagirayezu Omondi,+256782063741,G-0213,2023-06-13
F-02077,Uwimana Masaba,+256747749123,G-0213,2024-07-16
F-02078,Wanyama Simiyu,+256775455466,G-0213,2025-03-07
F-02079,Niyonzima Wanyonyi,+256749819941,G-0213,2025-01-05
F-02080,Chelimo Namunyu,+256743014616,G-0213,2024-05-22
F-02081,Wanjiru Barasa,+256720507326,G-0213,2025-02-13
F-02082,Barasa Otieno,+256734253359,G-0213,2024-02-06
F-02083,Chelimo Simiyu,+256707080684,G-0213,2023-03-30
F-02084,Twagirayezu Okello,+256768158875,G-0213,2024-08-09
F-02085,Kirabo Mutai,+256776883364,G-0213,2024-06-01
F-02086,Nakato Owor,+256747659174,G-0213,2025-04-15
F-02087,Simiyu Kagabo,+256715344879,G-0213,2023-06-27
F-02088,Habimana Nandwa,+256772674715,G-0213,2024-10-26
F-02089,Mutesi Kiplagat,+256733613235,G-0213,2024-07-20
F-02090,Uwimana Kagabo,+256777175256,G-0214,2023-08-27
F-02091,Musimenta Masaba,+256749062589,G-0214,2024-12-01
F-02092,Mugisha Otieno,+256766144346,G-0214,2024-02-25
F-02093,Achieng Hakizimana,+256728327360,G-0214,2024-11-05
F-02094,Nasimiyu Barasa,+256771777714,G-0214,2025-06-12
F-02095,Habimana Makokha,+256787544703,G-0214,2024-09-29
F-02096,Atieno Chemutai,+256702576651,G-0215,2024-04-03
F-02097,Nakato Kiplagat,+256784988660,G-0215,2024-07-21
F-02098,Nasimiyu Kagabo,+256730382208,G-0215,2024-03-17
F-02099,Wasswa Wekesa,+256781225016,G-0215,2023-03-18
F-02100,Mukamana Mukamurenzi,+256725707156,G-0215,2023-03-31
F-02101,Mugisha Simiyu,+256732544176,G-0215,2025-02-03
F-02102,Habimana Rotich,+256730606421,G-0215,2023-04-03
F-02103,Amongi Kagabo,+256721958741,G-0215,2023-05-11
F-02104,Mugisha Otieno,+256741118455,G-0215,2023-06-08
F-02105,Kiptoo Situma,+256701800420,G-0215,2024-06-29
F-02106,Ingabire Otieno,+256734356891,G-0215,2024-04-19
F-02107,Kiptoo Wanyama,+256761644393,G-0215,2023-09-06
F-02108,Niyonzima Wanyonyi,+256743575297,G-0215,2023-07-03
F-02109,Jepkosgei Namunyu,+256741084899,G-0216,2024-11-24
F-02110,Mutesi Chemutai,+256710925358,G-0216,2023-10-15
F-02111,Kiptoo Bizimana,+256735631304,G-0216,2024-05-02
F-02112,Mugisha Masaba,+256770915652,G-0216,2023-04-28
F-02113,Wanjiru Okello,+256717208410,G-0216,2024-07-07
F-02114,Wafula Wanyama,+256726150034,G-0216,2023-10-04
F-02115,Nafula Nabukenya,+256752203550,G-0216,2023-03-05
F-02116,Nafula Khaemba,+256766608674,G-0216,2024-09-24
F-02117,Amongi Wafula,+256744282254,G-0217,2023-03-08
F-02118,Adhiambo Nsengimana,+256772655147,G-0217,2025-04-24
F-02119,Okello Khaemba,+256717323256,G-0217,2023-03-22
F-02120,Mukamana Wafula,+256725175350,G-0217,2023-04-03
F-02121,Nabirye Kagabo,+256763155618,G-0217,2023-10-12
F-02122,Wanjiru Barasa,+256785598986,G-0217,2025-05-16
F-02123,Ojok Nsengimana,+256785504917,G-0217,2023-08-03
F-02124,Chepkoech Wanyonyi,+256700181402,G-0218,2024-11-30
F-02125,Kiptoo Juma,+256773132379,G-0218,2025-05-06
F-02126,Mutesi Kiplagat,+256751033439,G-0218,2023-12-28
F-02127,Mugisha Wanyonyi,+256726772022,G-0218,2024-11-27
F-02128,Mugisha Wanyonyi,+256750049173,G-0218,2024-07-15
F-02129,Amongi Nsengimana,+256720591300,G-0218,2023-05-24
F-02130,Atieno Khaemba,+256710106114,G-0219,2023-11-18
F-02131,Auma Wangila,+256745560397,G-0219,2023-12-29
F-02132,Wanyama Uwimana,+256708620876,G-0219,2025-05-24
F-02133,Simiyu Kirya,+256735503142,G-0219,2023-03-01
F-02134,Atieno Wangila,+256767894016,G-0219,2024-02-13
F-02135,Simiyu Makokha,+256717318509,G-0219,2024-09-30
F-02136,Kirabo Wekesa,+256778922882,G-0219,2023-11-28
F-02137,Nanjala Omondi,+256781199746,G-0219,2024-02-21
F-02138,Namusoke Owor,+256770791993,G-0219,2023-07-13
F-02139,Masika Cherop,+256732291322,G-0219,2025-06-06
F-02140,Otieno Nabukenya,+256781617949,G-0220,2025-02-21
F-02141,Kiptoo Uwimana,+256788930254,G-0220,2025-03-28
F-02142,Musimenta Mukamurenzi,+256710913397,G-0220,2024-10-31
F-02143,Jepkosgei Okello,+256781887983,G-0220,2023-06-08
F-02144,Ndayisenga Juma,+256704792495,G-0220,2023-04-18
F-02145,Chepkoech Kirya,+256740204703,G-0220,2025-05-09
F-02146,Nanjala Wangila,+256738129542,G-0220,2024-10-10
F-02147,Nasimiyu Watulo,+256728136830,G-0221,2023-12-17
F-02148,Atieno Uwimana,+256767414697,G-0221,2023-11-21
F-02149,Wafula Uwimana,+256787997145,G-0221,2023-11-25
F-02150,Okello Kiplagat,+256773474268,G-0221,2025-03-06
F-02151,Naliaka Rotich,+256744713299,G-0221,2023-08-11
F-02152,Kiptoo Kirya,+256778285627,G-0221,2024-11-16
F-02153,Nekesa Sifuna,+256724061686,G-0221,2025-04-24
F-02154,Wekesa Chemutai,+256760799604,G-0222,2024-04-29
F-02155,Kipruto Ntawukuriryayo,+256785187832,G-0222,2023-05-18
F-02156,Mutesi Mukamurenzi,+256713179964,G-0222,2023-11-21
F-02157,Wekesa Owor,+256760687344,G-0222,2023-11-26
F-02158,Kiptoo Otieno,+256720707528,G-0222,2023-09-21
F-02159,Kiptoo Otieno,+256755075828,G-0222,2025-01-20
F-02160,Amongi Wekesa,+256744417856,G-0222,2023-03-18
F-02161,Namusoke Kagabo,+256759660370,G-0222,2025-06-02
F-02162,Kiptoo Nandwa,+256736963743,G-0222,2024-11-05
F-02163,Were Wanyonyi,+256731541445,G-0222,2023-10-31
F-02164,Wanjiru Ntawukuriryayo,+256737122469,G-0223,2025-03-07
F-02165,Nasimiyu Uwimana,+256742909989,G-0223,2023-05-11
F-02166,Wanjiru Namulundu,+256766947736,G-0223,2023-05-16
F-02167,Auma Bizimana,+256775841918,G-0223,2023-05-05
F-02168,Wafula Namulundu,+256763418847,G-0223,2024-10-21
F-02169,Simiyu Barasa,+256736962028,G-0223,2023-11-10
F-02170,Odhiambo Wanyama,+256712665574,G-0223,2023-09-14
F-02171,Kipruto Nabukenya,+256704742286,G-0223,2024-10-02
F-02172,Barasa Wanyama,+256745315469,G-0224,2023-06-19
F-02173,Atieno Okello,+256709283719,G-0224,2024-11-26
F-02174,Auma Bizimana,+256704768530,G-0224,2025-01-10
F-02175,Were Bizimana,+256744883326,G-0224,2024-05-13
F-02176,Uwimana Kagabo,+256709452116,G-0224,2024-03-19
F-02177,Mukamana Chemutai,+256716281147,G-0224,2024-10-08
F-02178,Wekesa Ntawukuriryayo,+256757825303,G-0224,2024-11-13
F-02179,Uwimana Simiyu,+256786567028,G-0224,2024-06-13
F-02180,Barasa Mukamurenzi,+256737272376,G-0224,2024-03-13
F-02181,Achieng Situma,+256725665798,G-0224,2023-09-10
F-02182,Twagirayezu Wanyonyi,+256730083915,G-0224,2024-01-25
F-02183,Niyonzima Kagabo,+256766878362,G-0225,2024-09-19
F-02184,Atieno Rotich,+256713094185,G-0225,2024-04-29
F-02185,Chepkoech Situma,+256752922667,G-0225,2023-04-28
F-02186,Cheruiyot Ntawukuriryayo,+256777755304,G-0225,2024-11-05
F-02187,Wasswa Wafula,+256701474376,G-0225,2024-08-29
F-02188,Wekesa Kagabo,+256785484959,G-0225,2023-03-20
F-02189,Uwimana Chemutai,+256750561304,G-0225,2024-06-29
F-02190,Kiptoo Otieno,+256752622328,G-0225,2023-04-17
F-02191,Cheruiyot Hakizimana,+256737021692,G-0225,2023-03-12
F-02192,Musimenta Omondi,+256762155414,G-0225,2023-09-28
F-02193,Auma Omondi,+256772331461,G-0225,2025-06-15
F-02194,Nasimiyu Wangila,+256768762965,G-0225,2024-05-24
F-02195,Auma Namunyu,+256718273709,G-0226,2024-12-22
F-02196,Naliaka Kagabo,+256754018953,G-0226,2023-08-16
F-02197,Nanjala Simiyu,+256773436076,G-0226,2025-02-07
F-02198,Nanjala Nsengimana,+256782584117,G-0226,2023-10-28
F-02199,Okello Simiyu,+256742775226,G-0226,2024-02-04
F-02200,Wanjiru Wanyama,+256729264486,G-0226,2024-04-10
F-02201,Ndayisenga Kirya,+256776587745,G-0226,2024-11-21
F-02202,Achieng Nandwa,+256714702048,G-0226,2024-03-27
F-02203,Atieno Wafula,+256739145464,G-0226,2024-11-18
F-02204,Jepkosgei Barasa,+256766224202,G-0226,2023-07-29
F-02205,Otieno Mutai,+256720987657,G-0226,2023-07-31
F-02206,Kiptoo Makokha,+256779647706,G-0226,2024-08-23
F-02207,Masika Hakizimana,+256730317386,G-0227,2024-06-30
F-02208,Wanjiru Makokha,+256761165475,G-0227,2024-04-21
F-02209,Chepkoech Hakizimana,+256727631269,G-0227,2023-06-03
F-02210,Nekesa Barasa,+256712843592,G-0227,2024-12-11
F-02211,Kiptoo Makokha,+256721328577,G-0227,2024-11-19
F-02212,Namusoke Wangila,+256776584677,G-0227,2025-01-11
F-02213,Nabirye Watulo,+256729213857,G-0227,2024-01-24
F-02214,Nasimiyu Nsengimana,+256750805917,G-0227,2025-06-21
F-02215,Simiyu Nandwa,+256772260130,G-0227,2023-04-26
F-02216,Naliaka Wanyonyi,+256775490612,G-0227,2023-08-19
F-02217,Ndayisenga Makokha,+256783498494,G-0227,2024-07-04
F-02218,Nanjala Otieno,+256739291235,G-0227,2024-03-25
F-02219,Chepkoech Masaba,+256708610149,G-0228,2025-02-02
F-02220,Ndayisenga Watulo,+256714029734,G-0228,2023-06-18
F-02221,Wekesa Wangila,+256745463394,G-0228,2023-07-30
F-02222,Ndayisenga Okello,+256787801315,G-0228,2023-09-09
F-02223,Nekesa Kirya,+256752869573,G-0228,2024-12-18
F-02224,Cheruiyot Kiplagat,+256756051826,G-0228,2024-07-10
F-02225,Chelimo Sifuna,+256702688320,G-0228,2023-11-30
F-02226,Ingabire Mutai,+256764656396,G-0228,2024-02-04
F-02227,Mutesi Wekesa,+256787556576,G-0228,2023-05-05
F-02228,Chepkoech Otieno,+256741290573,G-0228,2025-06-04
F-02229,Cheruiyot Wangila,+256756380657,G-0228,2023-06-18
F-02230,Kirabo Kagabo,+256733870553,G-0228,2024-12-30
F-02231,Chelimo Ntawukuriryayo,+256718191001,G-0229,2023-12-16
F-02232,Simiyu Sifuna,+256711854681,G-0229,2024-10-18
F-02233,Chelimo Kagabo,+256712619726,G-0229,2023-03-27
F-02234,Habimana Nsengimana,+256764234135,G-0229,2024-02-02
F-02235,Amongi Kiplagat,+256718009689,G-0229,2023-04-19
F-02236,Twagirayezu Owor,+256773444238,G-0229,2024-07-03
F-02237,Namusoke Sifuna,+256760542954,G-0229,2023-09-23
F-02238,Nekesa Okello,+256729543348,G-0229,2025-03-25
F-02239,Nakato Bizimana,+256722614957,G-0229,2024-08-13
F-02240,Jepkosgei Bizimana,+256775730206,G-0229,2024-04-23
F-02241,Otieno Wanyama,+256714318168,G-0229,2024-04-16
F-02242,Otieno Nandwa,+256744534679,G-0229,2024-10-27
F-02243,Nekesa Mukamurenzi,+256718678445,G-0229,2025-04-02
F-02244,Ingabire Kagabo,+256757187294,G-0229,2025-04-21
F-02245,Auma Simiyu,+256760434072,G-0230,2024-09-16
F-02246,Nasimiyu Nsengimana,+256744545630,G-0230,2023-11-23
F-02247,Jepkosgei Wanyonyi,+256751752841,G-0230,2024-11-16
F-02248,Niyonzima Rotich,+256756859223,G-0230,2023-07-18
F-02249,Amongi Situma,+256702915065,G-0230,2025-06-14
F-02250,Musimenta Barasa,+256700020602,G-0230,2024-09-24
F-02251,Odhiambo Otieno,+256711951272,G-0230,2024-11-15
F-02252,Wanjiru Nabukenya,+256726351719,G-0230,2025-02-06
F-02253,Chepkoech Nsengimana,+256779542307,G-0230,2024-10-14
F-02254,Mukamana Simiyu,+256780042550,G-0231,2023-11-24
F-02255,Wanjiru Chemutai,+256776495344,G-0231,2023-10-29
F-02256,Nasimiyu Nsengimana,+256778426099,G-0231,2024-03-01
F-02257,Atieno Okello,+256713720194,G-0231,2023-06-06
F-02258,Musimenta Cherop,+256761684188,G-0231,2025-02-22
F-02259,Wasswa Ntawukuriryayo,+256718142545,G-0231,2024-12-20
F-02260,Cheruiyot Watulo,+256772288803,G-0231,2023-08-07
F-02261,Ndayisenga Watulo,+256712582905,G-0232,2023-10-18
F-02262,Musimenta Namunyu,+256741914010,G-0232,2025-02-22
F-02263,Niyonzima Namunyu,+256764378906,G-0232,2025-01-19
F-02264,Wafula Mukamurenzi,+256782439559,G-0232,2025-04-01
F-02265,Musimenta Namulundu,+256744072508,G-0232,2024-06-29
F-02266,Were Wafula,+256749659195,G-0232,2024-10-14
F-02267,Odhiambo Chemutai,+256768390137,G-0232,2023-10-04
F-02268,Adhiambo Wanyama,+256700480486,G-0232,2024-05-22
F-02269,Nakato Cherop,+256754726594,G-0232,2023-07-23
F-02270,Achieng Hakizimana,+256765889645,G-0232,2025-02-16
F-02271,Jepkosgei Barasa,+256749227061,G-0233,2025-02-26
F-02272,Uwase Simiyu,+256777968289,G-0233,2024-08-09
F-02273,Nanjala Watulo,+256722287690,G-0233,2024-07-25
F-02274,Masika Watulo,+256722995617,G-0233,2024-09-10
F-02275,Auma Rotich,+256743234417,G-0233,2023-08-14
F-02276,Otieno Wafula,+256729149699,G-0233,2023-04-07
F-02277,Mutesi Cherop,+256754660802,G-0233,2023-07-07
F-02278,Uwase Sifuna,+256778664941,G-0233,2023-06-04
F-02279,Mukamana Juma,+256734714755,G-0233,2024-02-22
F-02280,Kipruto Masaba,+256703996458,G-0233,2023-03-01
F-02281,Mukamana Wafula,+256781545502,G-0233,2023-03-28
F-02282,Wafula Bizimana,+256722954335,G-0233,2023-07-10
F-02283,Twagirayezu Wangila,+256774983729,G-0233,2023-04-03
F-02284,Chepkoech Sifuna,+256764236302,G-0233,2024-09-17
F-02285,Nanjala Barasa,+256713360380,G-0234,2024-06-24
F-02286,Ojok Sifuna,+256728824244,G-0234,2023-05-18
F-02287,Achieng Okello,+256735968953,G-0234,2025-06-18
F-02288,Mukamana Uwimana,+256759863750,G-0234,2023-10-24
F-02289,Wanjiru Mutai,+256760898506,G-0234,2024-10-03
F-02290,Ingabire Wanyonyi,+256748955768,G-0234,2025-01-11
F-02291,Namusoke Juma,+256729998769,G-0234,2024-05-22
F-02292,Chelimo Wanyama,+256710644646,G-0234,2024-02-03
F-02293,Mutesi Wekesa,+256725984396,G-0234,2024-01-14
F-02294,Habimana Bizimana,+256763428440,G-0234,2023-07-25
F-02295,Chepkoech Rotich,+256706917593,G-0234,2023-04-08
F-02296,Otieno Nabukenya,+256756215701,G-0234,2024-09-30
F-02297,Habimana Namulundu,+256704942175,G-0234,2024-09-23
F-02298,Otieno Masaba,+256709030041,G-0235,2024-08-20
F-02299,Uwimana Nandwa,+256787941238,G-0235,2023-09-28
F-02300,Kipruto Simiyu,+256712837475,G-0235,2024-06-27
F-02301,Were Mukamurenzi,+256746612376,G-0235,2023-03-09
F-02302,Ingabire Wangila,+256704977124,G-0235,2024-01-19
F-02303,Nekesa Kagabo,+256728655202,G-0235,2025-03-01
F-02304,Simiyu Masaba,+256719688501,G-0235,2025-01-28
F-02305,Twagirayezu Nsengimana,+256710409670,G-0236,2024-10-03
F-02306,Ojok Hakizimana,+256756177793,G-0236,2023-03-29
F-02307,Nanjala Masaba,+256757321702,G-0236,2023-11-16
F-02308,Nakato Khaemba,+256772604700,G-0236,2023-09-03
F-02309,Odhiambo Okello,+256741788983,G-0236,2024-11-18
F-02310,Auma Mukamurenzi,+256730105718,G-0236,2025-06-13
F-02311,Nekesa Cherop,+256723192405,G-0236,2025-05-29
F-02312,Wasswa Watulo,+256759649954,G-0236,2023-04-21
F-02313,Simiyu Otieno,+256765178380,G-0236,2025-06-02
F-02314,Chelimo Watulo,+256736835834,G-0236,2024-05-26
F-02315,Wasswa Mukamurenzi,+256746426667,G-0236,2023-08-28
F-02316,Ndayisenga Situma,+256789252713,G-0236,2025-04-25
F-02317,Wekesa Nandwa,+256777359104,G-0237,2025-03-11
F-02318,Achieng Mutai,+256767055670,G-0237,2024-09-17
F-02319,Mukamana Makokha,+256738669098,G-0237,2023-10-02
F-02320,Habimana Kirya,+256762388277,G-0237,2024-06-12
F-02321,Chepkoech Wangila,+256714192324,G-0237,2023-09-10
F-02322,Kiptoo Khaemba,+256726726232,G-0237,2023-12-22
F-02323,Ojok Otieno,+256741697906,G-0237,2024-05-14
F-02324,Naliaka Bizimana,+256733414779,G-0237,2023-09-29
F-02325,Achieng Juma,+256776264444,G-0237,2025-06-16
F-02326,Adhiambo Okello,+256769101889,G-0237,2023-09-13
F-02327,Adhiambo Wekesa,+256735080931,G-0237,2023-07-04
F-02328,Otieno Kiplagat,+256760049664,G-0237,2024-12-02
F-02329,Nabirye Mukamurenzi,+256764687002,G-0238,2025-01-17
F-02330,Kiptoo Juma,+256778909036,G-0238,2023-10-30
F-02331,Auma Hakizimana,+256734002649,G-0238,2024-06-01
F-02332,Naliaka Wafula,+256742027562,G-0238,2023-03-12
F-02333,Musimenta Kiplagat,+256773841544,G-0238,2025-02-08
F-02334,Uwase Watulo,+256707936132,G-0238,2024-11-25
F-02335,Nabirye Mukamurenzi,+256781140764,G-0238,2024-05-09
F-02336,Habimana Masaba,+256767027933,G-0238,2025-02-13
F-02337,Twagirayezu Okello,+256701302333,G-0238,2023-03-14
F-02338,Nasimiyu Khaemba,+256755662771,G-0238,2023-09-26
F-02339,Barasa Omondi,+256706488447,G-0238,2025-02-20
F-02340,Kirabo Barasa,+256750739178,G-0238,2024-06-11
F-02341,Mutesi Mutai,+256774158688,G-0239,2023-09-13
F-02342,Habimana Wangila,+256782423526,G-0239,2024-02-24
F-02343,Amongi Wafula,+256733140666,G-0239,2024-04-15
F-02344,Ingabire Namulundu,+256760468755,G-0239,2023-09-27
F-02345,Otieno Kiplagat,+256714822847,G-0239,2025-05-15
F-02346,Mutesi Barasa,+256740867003,G-0239,2024-10-21
F-02347,Namusoke Juma,+256764203762,G-0239,2024-10-10
F-02348,Atieno Wanyama,+256786935129,G-0239,2023-12-06
F-02349,Amongi Situma,+256735030872,G-0239,2025-03-02
F-02350,Nasimiyu Ntawukuriryayo,+256744309917,G-0239,2023-11-04
F-02351,Amongi Nsengimana,+256755083602,G-0239,2025-01-22
F-02352,Musimenta Namunyu,+256768106621,G-0239,2023-03-10
F-02353,Barasa Barasa,+256770949965,G-0240,2023-07-04
F-02354,Odhiambo Ntawukuriryayo,+256711596199,G-0240,2023-12-16
F-02355,Nasimiyu Nandwa,+256744108915,G-0240,2025-03-20
F-02356,Were Nsengimana,+256722637342,G-0240,2024-09-06
F-02357,Habimana Nandwa,+256726203794,G-0240,2024-01-11
F-02358,Achieng Namulundu,+256776377193,G-0240,2023-10-12
F-02359,Ndayisenga Bizimana,+256737974788,G-0240,2025-02-19
F-02360,Chepkoech Barasa,+256718005945,G-0240,2023-05-07
F-02361,Kiptoo Nsengimana,+256710073379,G-0240,2025-01-10
F-02362,Kirabo Khaemba,+256703356993,G-0240,2023-05-23
F-02363,Okello Namulundu,+256788832526,G-0240,2023-04-18
F-02364,Ojok Nabukenya,+256760322727,G-0240,2023-07-04
F-02365,Twagirayezu Kiplagat,+256704834030,G-0240,2025-01-07
F-02366,Wekesa Wafula,+256749479568,G-0241,2024-10-18
F-02367,Namusoke Mukamurenzi,+256732677017,G-0241,2024-03-22
F-02368,Barasa Mukamurenzi,+256702902365,G-0241,2024-06-03
F-02369,Nafula Kagabo,+256757169962,G-0241,2025-02-25
F-02370,Kipruto Kagabo,+256764874254,G-0241,2025-06-13
F-02371,Atieno Makokha,+256729526312,G-0241,2025-04-05
F-02372,Okello Nabukenya,+256747186690,G-0241,2023-11-20
F-02373,Barasa Wanyonyi,+256765952989,G-0241,2025-01-25
F-02374,Mugisha Rotich,+256750941846,G-0241,2023-03-09
F-02375,Chepkoech Wafula,+256779888248,G-0242,2024-08-25
F-02376,Mugisha Uwimana,+256772960987,G-0242,2023-06-04
F-02377,Uwase Kiplagat,+256706059089,G-0242,2024-11-07
F-02378,Nakato Namulundu,+256738512108,G-0242,2024-10-31
F-02379,Otieno Wafula,+256740729010,G-0242,2023-05-09
F-02380,Achieng Watulo,+256774542776,G-0242,2025-02-20
F-02381,Jepkosgei Simiyu,+256715064818,G-0242,2024-02-02
F-02382,Musimenta Okello,+256710336388,G-0242,2025-01-11
F-02383,Simiyu Barasa,+256775301763,G-0242,2025-02-04
F-02384,Wekesa Okello,+256717919664,G-0242,2023-06-25
F-02385,Simiyu Ntawukuriryayo,+256722136912,G-0242,2023-09-02
F-02386,Simiyu Mukamurenzi,+256789484948,G-0242,2024-09-16
F-02387,Masika Nabukenya,+256766805748,G-0242,2023-08-23
F-02388,Namusoke Cherop,+256721686908,G-0243,2023-11-08
F-02389,Wanyama Wanyama,+256743731302,G-0243,2024-06-19
F-02390,Mugisha Wekesa,+256741626143,G-0243,2024-10-11
F-02391,Wanjiru Mutai,+256732921752,G-0243,2025-06-21
F-02392,Chelimo Nandwa,+256753175184,G-0243,2024-06-21
F-02393,Uwase Nandwa,+256739581822,G-0243,2025-02-11
F-02394,Uwimana Wafula,+256716853898,G-0243,2025-03-24
F-02395,Otieno Owor,+256758760980,G-0244,2024-02-20
F-02396,Achieng Owor,+256732159062,G-0244,2025-04-13
F-02397,Mugisha Wafula,+256725198522,G-0244,2023-10-28
F-02398,Okello Otieno,+256766674558,G-0244,2024-01-08
F-02399,Chepkoech Rotich,+256765367077,G-0244,2023-06-08
F-02400,Kipruto Watulo,+256743010406,G-0244,2024-02-23
F-02401,Nafula Simiyu,+256762142231,G-0244,2024-04-25
F-02402,Nafula Owor,+256727650645,G-0244,2024-05-12
F-02403,Kirabo Kiplagat,+256726255310,G-0244,2023-08-01
F-02404,Uwimana Wafula,+256703769555,G-0245,2024-09-22
F-02405,Wanyama Wangila,+256765607512,G-0245,2024-09-29
F-02406,Amongi Nandwa,+256760640664,G-0245,2023-04-26
F-02407,Jepkosgei Masaba,+256768186469,G-0245,2024-04-25
F-02408,Okello Rotich,+256732319153,G-0245,2025-05-09
F-02409,Odhiambo Wanyonyi,+256779000033,G-0245,2024-10-19
F-02410,Naliaka Situma,+256719717321,G-0245,2025-04-09
F-02411,Twagirayezu Owor,+256779636228,G-0245,2023-03-08
F-02412,Chepkoech Wangila,+256707747734,G-0245,2025-05-10
F-02413,Mutesi Nabukenya,+256738935902,G-0245,2024-12-29
F-02414,Musimenta Nandwa,+256781458357,G-0245,2024-10-31
F-02415,Jepkosgei Cherop,+256701236417,G-0245,2024-05-20
F-02416,Barasa Hakizimana,+256762053481,G-0245,2024-03-17
F-02417,Habimana Omondi,+256779181196,G-0246,2024-11-15
F-02418,Wasswa Hakizimana,+256762460115,G-0246,2023-09-07
F-02419,Masika Chemutai,+256775834325,G-0246,2025-02-25
F-02420,Atieno Juma,+256721077428,G-0246,2024-07-16
F-02421,Uwase Barasa,+256763470320,G-0246,2023-12-13
F-02422,Uwimana Wangila,+256743361328,G-0246,2023-07-19
F-02423,Barasa Wekesa,+256750243011,G-0246,2023-03-25
F-02424,Namusoke Masaba,+256782955054,G-0246,2024-06-18
F-02425,Ingabire Nsengimana,+256717812830,G-0246,2024-07-11
F-02426,Chepkoech Simiyu,+256771908347,G-0246,2023-03-01
F-02427,Uwase Chemutai,+256775333202,G-0246,2024-02-11
F-02428,Mukamana Namunyu,+256738282351,G-0246,2023-04-30
F-02429,Mukamana Uwimana,+256780402132,G-0246,2024-09-01
